EmployeeID;FirstName;LastName;Salary;Department;Manager
5993;Devin;Mcpherson;347864;Mergers and Aquisition;2
5994;Kirsten;Ortega;45806;Investigation;11
5995;Alexander;Potts;71461;Human Resources;5
5996;Annette;Shannon;42489;Customer Relationship Management;8
5997;Darrell;Wagner;304270;Human Resources;5
5998;Brianna;Rojas;74108;Externam Communication;15
5999;Ivan;Dickerson;285164;Internal Communication;14
6000;Vanessa;Sloan;125522;Internal Communication;14
6001;Sabrina;Wilkerson;316648;Strategic Communication;18
6002;Tammy;Melton;150681;Sales and Marketing;1
6003;Gabriel;Bass;219346;Research;12
6004;Jared;Larson;270892;Business Analysis;6
6005;Bryce;Mcdowell;163984;Externam Communication;15
6006;Blake;Mendez;371066;Strategic Communication;18
6007;Caitlin;Burns;330745;Research;12
6008;Sheryl;Ali;252732;Financial Services;4
6009;Laurie;Pruitt;359010;Externam Communication;15
6010;Lydia;Mueller;174232;Externam Communication;15
6011;Gwendolyn;Mcgrath;281044;Key-Account-Group;7
6012;Kristi;Landry;355236;Internal Communication;14
6013;Michael;Singh;263466;Key-Account-Group;7
6014;Diamond;George;203113;Strategic Communication;18
6015;Mathew;Kelley;166953;Research;12
6016;Collin;Wyatt;161202;Alpha-Department;20
6017;Alicia;Wilkins;54084;Financial Services;4
6018;Sheryl;Dorsey;265842;Investigation;11
6019;Steven;Mercer;225283;Internal Communication;14
6020;Jaime;Andersen;397034;Financial Services;4
6021;Gwendolyn;Sutton;147290;Alpha-Department;20
6022;Gloria;Henry;135326;Strategic Communication;18
6023;Roberta;Howe;241960;Customer Relationship Management;8
6024;Alexandria;Reilly;209303;Externam Communication;15
6025;Mary;Rhodes;394994;Executive Support & Management Board;16
6026;Clayton;Wells;108870;Human Resources;5
6027;Savannah;Hebert;93067;Key-Account-Group;7
6028;Alexandria;Wade;368365;Executive Support & Management Board;16
6029;Aaron;Cordova;79504;Key-Account-Group;7
6030;Melanie;Hendrix;306617;Social and Charity;13
6031;Richard;Paul;225043;Sales and Marketing;1
6032;Kristopher;Hickman;375473;Strategic Communication;18
6033;Gordon;Cook;129200;Controlling;10
6034;Wendy;Rogers;285970;Key-Account-Group;7
6035;Cassie;Ayala;165477;Strategic Communication;18
6036;Perry;Bright;291759;Social and Charity;13
6037;David;Robbins;212034;Social and Charity;13
6038;Victor;King;125419;Alpha-Department;20
6039;Omar;Oconnell;186175;Sales and Marketing;1
6040;Kiara;Nunez;347078;Internal Communication;14
6041;Brandy;Shea;215345;Externam Communication;15
6042;Troy;Mcmahon;198491;Distribution and Shipping;3
6043;Chelsey;Pacheco;334446;Financial Services;4
6044;Elizabeth;Braun;201073;Investigation;11
6045;Kaitlin;Fuentes;332618;Key-Account-Group;7
6046;Jason;Hess;331230;Sales and Marketing;1
6047;Brandon;Hernandez;309496;Internal Communication;14
6048;Natalie;Lucas;164794;Customer Relationship Management;8
6049;Philip;Huff;102796;Sales and Marketing;1
6050;Stephen;Stafford;312689;Diversity;9
6051;Lee;Kennedy;42792;Mergers and Aquisition;2
6052;Damon;Alexander;276137;Key-Account-Group;7
6053;Jamie;Dillon;189657;Customer Relationship Management;8
6054;Ruth;Hahn;199786;Human Resources;5
6055;Julian;Haney;116182;Alpha-Department;20
6056;Denise;Barker;351116;Distribution and Shipping;3
6057;Jeremiah;Paul;344194;Distribution and Shipping;3
6058;Christopher;Johnson;316230;Alpha-Department;20
6059;Glen;Warner;62214;Liberterian Relationship;19
6060;Juan;Kirby;135346;Social and Charity;13
6061;Michaela;Crawford;189042;Investigation;11
6062;Tyler;Riley;285917;Research;12
6063;Gabrielle;Jacobs;277083;Cantine & Beverage Management;17
6064;Wendy;Nielsen;141331;Research;12
6065;Krystal;Cook;198624;Sales and Marketing;1
6066;Dwayne;Hooper;266984;Alpha-Department;20
6067;Clarence;Lara;170508;Internal Communication;14
6068;Glen;Jordan;310455;Strategic Communication;18
6069;Vicki;Trujillo;85001;Internal Communication;14
6070;Lee;Lin;79091;Business Analysis;6
6071;Omar;Dominguez;220664;Financial Services;4
6072;Austin;Parker;159420;Investigation;11
6073;Isabella;Mack;218354;Financial Services;4
6074;Claudia;York;92673;Human Resources;5
6075;Gilbert;Kidd;303748;Internal Communication;14
6076;Chris;Parks;161017;Internal Communication;14
6077;Rhonda;Stein;265743;Liberterian Relationship;19
6078;Renee;Atkins;279158;Sales and Marketing;1
6079;Ethan;Khan;166338;Human Resources;5
6080;Jeremy;Bautista;357465;Controlling;10
6081;Erica;Ponce;189816;Key-Account-Group;7
6082;Sheena;Walters;124757;Internal Communication;14
6083;Harry;Brady;323828;Customer Relationship Management;8
6084;Brandi;Bautista;70276;Investigation;11
6085;Jerome;Hayden;144025;Business Analysis;6
6086;Ashley;Casey;214437;Human Resources;5
6087;Michele;Orozco;240757;Business Analysis;6
6088;Brett;Murillo;291317;Key-Account-Group;7
6089;Beth;Simon;83083;Social and Charity;13
6090;Nicholas;Roach;192772;Executive Support & Management Board;16
6091;Brad;Weiss;266272;Mergers and Aquisition;2
6092;Katherine;Hanson;290624;Diversity;9
6093;Mike;Herrera;341713;Liberterian Relationship;19
6094;Angie;Curtis;337354;Controlling;10
6095;Marisa;Bailey;142584;Human Resources;5
6096;Sonia;Webb;134779;Strategic Communication;18
6097;Yvonne;Ray;377845;Financial Services;4
6098;Darlene;Archer;169540;Distribution and Shipping;3
6099;Francis;Fitzgerald;204773;Internal Communication;14
6100;Darlene;Maxwell;118077;Externam Communication;15
6101;Jimmy;Barber;176887;Distribution and Shipping;3
6102;Brandy;Wall;310581;Cantine & Beverage Management;17
6103;Laura;Fitzgerald;190999;Executive Support & Management Board;16
6104;Derrick;Duarte;295675;Executive Support & Management Board;16
6105;Joshua;Nunez;160061;Alpha-Department;20
6106;Leroy;Lucero;397930;Financial Services;4
6107;Dana;Larson;318278;Internal Communication;14
6108;April;Sloan;88047;Key-Account-Group;7
6109;Evelyn;Dillon;347640;Diversity;9
6110;Tonya;Burch;223359;Externam Communication;15
6111;Sherri;Horton;289758;Strategic Communication;18
6112;Seth;Hester;68717;Executive Support & Management Board;16
6113;Katelyn;Gonzalez;80705;Sales and Marketing;1
6114;Renee;Stephenson;358459;Key-Account-Group;7
6115;Joanna;Riley;330179;Liberterian Relationship;19
6116;Tammy;Rosario;43394;Investigation;11
6117;Ruth;Roman;151845;Financial Services;4
6118;Erin;Ballard;175892;Financial Services;4
6119;Heidi;Goodman;256393;Executive Support & Management Board;16
6120;Hayden;Levine;69551;Internal Communication;14
6121;Colin;Liu;91602;Alpha-Department;20
6122;Darryl;Villarreal;353562;Business Analysis;6
6123;Karen;House;339943;Cantine & Beverage Management;17
6124;Joy;Allen;301203;Internal Communication;14
6125;Bill;Soto;247608;Customer Relationship Management;8
6126;Bill;Stephens;239340;Controlling;10
6127;Cheyenne;Sampson;271389;Human Resources;5
6128;Kendra;Andersen;359588;Controlling;10
6129;Roger;Bennett;141437;Research;12
6130;Emily;Waters;241772;Alpha-Department;20
6131;Bridget;Dickerson;156642;Cantine & Beverage Management;17
6132;Jorge;Merritt;339156;Distribution and Shipping;3
6133;Kristin;Chapman;147294;Key-Account-Group;7
6134;Bernard;Good;129476;Liberterian Relationship;19
6135;Douglas;Peters;99601;Executive Support & Management Board;16
6136;Joann;Howard;81008;Cantine & Beverage Management;17
6137;Cassie;Morrow;80135;Alpha-Department;20
6138;Leslie;Brock;212495;Executive Support & Management Board;16
6139;Brendan;Figueroa;289207;Financial Services;4
6140;Matthew;Shea;270203;Executive Support & Management Board;16
6141;Veronica;Ward;333731;Internal Communication;14
6142;Luis;Fritz;202079;Executive Support & Management Board;16
6143;Maxwell;Randolph;324649;Business Analysis;6
6144;Alvin;Goodwin;382551;Executive Support & Management Board;16
6145;Heather;Mata;361824;Strategic Communication;18
6146;Ronnie;Lloyd;73754;Sales and Marketing;1
6147;Jeremiah;Li;79182;Customer Relationship Management;8
6148;Ryan;Edwards;301900;Human Resources;5
6149;Shelby;Hart;63364;Business Analysis;6
6150;Jonathon;David;288852;Human Resources;5
6151;Bryce;Francis;164393;Key-Account-Group;7
6152;George;Simon;362092;Financial Services;4
6153;Kristopher;Pitts;378973;Research;12
6154;Kiara;Ross;186894;Diversity;9
6155;Evelyn;Holmes;159460;Internal Communication;14
6156;Sally;Wang;182063;Sales and Marketing;1
6157;Tricia;Delgado;393229;Executive Support & Management Board;16
6158;Patrick;Pugh;205646;Key-Account-Group;7
6159;Erin;Charles;167471;Controlling;10
6160;Caitlyn;Cox;362331;Distribution and Shipping;3
6161;Jeffery;Macdonald;74875;Alpha-Department;20
6162;Dalton;Dennis;45751;Alpha-Department;20
6163;Priscilla;Douglas;41682;Diversity;9
6164;Mariah;Hatfield;161969;Business Analysis;6
6165;Zachary;Copeland;375411;Human Resources;5
6166;Guy;Schwartz;295880;Key-Account-Group;7
6167;Brandi;Jimenez;147859;Strategic Communication;18
6168;Cindy;Riddle;90876;Internal Communication;14
6169;Dwayne;Singleton;235665;Customer Relationship Management;8
6170;Zachary;Odonnell;99349;Strategic Communication;18
6171;Riley;Hoffman;47527;Externam Communication;15
6172;Peter;Gibbs;154108;Externam Communication;15
6173;Danny;Choi;62313;Controlling;10
6174;Abigail;Kelley;150228;Financial Services;4
6175;Kelsey;Mcmillan;120189;Strategic Communication;18
6176;Selena;Shepherd;259994;Liberterian Relationship;19
6177;Kari;Christensen;279895;Human Resources;5
6178;Lydia;Fisher;324674;Key-Account-Group;7
6179;Gilbert;Fowler;321066;Sales and Marketing;1
6180;Kenneth;Rhodes;232205;Financial Services;4
6181;Norman;Blackwell;189341;Customer Relationship Management;8
6182;Mia;Hardin;396231;Executive Support & Management Board;16
6183;Chase;Mayer;233942;Business Analysis;6
6184;Kirk;Stevenson;365774;Strategic Communication;18
6185;Carly;Hooper;399385;Business Analysis;6
6186;Erik;Cameron;103209;Social and Charity;13
6187;Makayla;Arroyo;217976;Controlling;10
6188;Wayne;Casey;164367;Financial Services;4
6189;Lauren;Lindsey;163397;Executive Support & Management Board;16
6190;Rickey;Kelly;243775;Diversity;9
6191;Gabriela;Rice;323900;Financial Services;4
6192;Taylor;Stephens;125276;Alpha-Department;20
6193;Doris;Gordon;50924;Human Resources;5
6194;Jenny;Alvarado;394464;Executive Support & Management Board;16
6195;Terri;Livingston;354104;Alpha-Department;20
6196;Regina;Vance;286296;Cantine & Beverage Management;17
6197;Jaime;Castro;246015;Key-Account-Group;7
6198;Martha;Morse;252434;Human Resources;5
6199;Aaron;Hensley;141895;Key-Account-Group;7
6200;Janice;Hatfield;243577;Social and Charity;13
6201;Shirley;Vang;270123;Diversity;9
6202;Charlene;Acosta;45622;Distribution and Shipping;3
6203;Rodney;Gross;131922;Investigation;11
6204;Raymond;Kline;288278;Alpha-Department;20
6205;Marie;Glenn;183528;Customer Relationship Management;8
6206;Anita;Stanton;260310;Executive Support & Management Board;16
6207;Shannon;Bullock;62980;Research;12
6208;Roy;Crane;354613;Alpha-Department;20
6209;Marisa;Herrera;256537;Controlling;10
6210;Andres;Vargas;369174;Research;12
6211;Noah;Hawkins;221974;Internal Communication;14
6212;Tracie;Blackburn;387832;Mergers and Aquisition;2
6213;Albert;Eaton;327678;Alpha-Department;20
6214;Denise;Warren;145680;Key-Account-Group;7
6215;Debbie;Bridges;314501;Investigation;11
6216;Yolanda;Odonnell;319308;Cantine & Beverage Management;17
6217;Darrell;Graves;323827;Customer Relationship Management;8
6218;Kristie;Stevens;101633;Alpha-Department;20
6219;Shawna;Davidson;240244;Executive Support & Management Board;16
6220;Samantha;Suarez;139272;Human Resources;5
6221;Brian;Arroyo;120268;Social and Charity;13
6222;Zoe;Johnson;90892;Customer Relationship Management;8
6223;Phyllis;Dorsey;108130;Cantine & Beverage Management;17
6224;Joanne;Glass;80975;Mergers and Aquisition;2
6225;Linda;Blankenship;212924;Internal Communication;14
6226;Jose;Sosa;327447;Strategic Communication;18
6227;Isabel;Leblanc;108850;Strategic Communication;18
6228;Joseph;Sellers;297559;Alpha-Department;20
6229;Doris;Poole;179348;Externam Communication;15
6230;Corey;Ferrell;232032;Financial Services;4
6231;Debra;Mcclure;89517;Distribution and Shipping;3
6232;Bianca;Stone;340441;Business Analysis;6
6233;Leon;Buck;189872;Business Analysis;6
6234;Laura;Bailey;104759;Sales and Marketing;1
6235;Elijah;Hinton;43181;Internal Communication;14
6236;Loretta;Andersen;315935;Distribution and Shipping;3
6237;Collin;Steele;147987;Executive Support & Management Board;16
6238;Brent;Kennedy;184201;Distribution and Shipping;3
6239;Tiffany;Barker;190751;Customer Relationship Management;8
6240;Thomas;Espinoza;100453;Distribution and Shipping;3
6241;Latoya;Mays;153370;Key-Account-Group;7
6242;Jason;Fritz;113927;Externam Communication;15
6243;Chloe;Wallace;264272;Strategic Communication;18
6244;Miguel;Moyer;272556;Research;12
6245;Cesar;Yang;241367;Distribution and Shipping;3
6246;Anna;Shields;342111;Human Resources;5
6247;Reginald;Powers;219142;Mergers and Aquisition;2
6248;Jason;Pugh;173276;Financial Services;4
6249;Andrea;Frye;391090;Controlling;10
6250;Lacey;Bright;317942;Business Analysis;6
6251;Alexander;Haynes;176806;Research;12
6252;Lance;Travis;261356;Diversity;9
6253;Mitchell;Hinton;115894;Diversity;9
6254;Gilbert;Berger;164497;Human Resources;5
6255;Manuel;Walton;188502;Investigation;11
6256;Bonnie;Sweeney;384120;Alpha-Department;20
6257;Jeanette;Fry;177859;Research;12
6258;Derrick;Maddox;165980;Investigation;11
6259;Marcia;Christensen;167802;Diversity;9
6260;Susan;Pham;237886;Customer Relationship Management;8
6261;Corey;Guerrero;379062;Distribution and Shipping;3
6262;Craig;Werner;101234;Investigation;11
6263;Gary;Byrd;287837;Financial Services;4
6264;Dylan;Gates;228357;Executive Support & Management Board;16
6265;Shirley;Dennis;253681;Financial Services;4
6266;Richard;Fields;386881;Research;12
6267;Arthur;Gray;40209;Mergers and Aquisition;2
6268;Alison;Holland;379029;Business Analysis;6
6269;Herbert;Colon;318585;Research;12
6270;Linda;Wright;112658;Key-Account-Group;7
6271;Shane;Vance;189637;Controlling;10
6272;Dominic;Briggs;105739;Key-Account-Group;7
6273;Herbert;Roberts;63192;Social and Charity;13
6274;Jamie;Fields;220555;Financial Services;4
6275;Sharon;Mcconnell;312914;Business Analysis;6
6276;Nancy;Mathews;260613;Mergers and Aquisition;2
6277;Oscar;Ramos;356736;Alpha-Department;20
6278;Lori;Tucker;115947;Liberterian Relationship;19
6279;Mary;Gamble;209826;Mergers and Aquisition;2
6280;Leroy;Mullen;61975;Strategic Communication;18
6281;Jacqueline;Reeves;393295;Sales and Marketing;1
6282;Lorraine;Small;228045;Customer Relationship Management;8
6283;Christopher;Lara;372475;Cantine & Beverage Management;17
6284;Albert;Blake;136039;Human Resources;5
6285;Annette;Huber;213362;Cantine & Beverage Management;17
6286;Katie;Chung;357606;Financial Services;4
6287;Andrea;Morales;370051;Distribution and Shipping;3
6288;Joanna;Maddox;173031;Externam Communication;15
6289;Johnathan;Villa;316060;Distribution and Shipping;3
6290;Loretta;Duffy;383819;Customer Relationship Management;8
6291;Brittney;Jacobson;141558;Liberterian Relationship;19
6292;Holly;Skinner;129746;Cantine & Beverage Management;17
6293;Elijah;Bentley;282287;Customer Relationship Management;8
6294;Paula;Wilcox;115074;Key-Account-Group;7
6295;Ariel;Velez;81222;Strategic Communication;18
6296;Kelsey;Leon;239629;Executive Support & Management Board;16
6297;Terrence;Schmidt;180406;Externam Communication;15
6298;Cheyenne;Banks;253973;Mergers and Aquisition;2
6299;Holly;Jefferson;151374;Key-Account-Group;7
6300;Jennifer;Chavez;175339;Strategic Communication;18
6301;Craig;Conway;69801;Investigation;11
6302;George;Maxwell;290462;Internal Communication;14
6303;Kristine;Kim;381678;Social and Charity;13
6304;Morgan;Dunn;335270;Investigation;11
6305;Alan;Briggs;136228;Liberterian Relationship;19
6306;Devon;Gray;188423;Business Analysis;6
6307;Dorothy;Hodge;307464;Investigation;11
6308;Connie;Roberts;60317;Diversity;9
6309;Kaylee;Raymond;254855;Financial Services;4
6310;Melody;Rojas;160470;Investigation;11
6311;Richard;Doyle;138929;Distribution and Shipping;3
6312;Thomas;Melton;98960;Sales and Marketing;1
6313;Margaret;Winters;276941;Executive Support & Management Board;16
6314;Alexis;Francis;357184;Mergers and Aquisition;2
6315;Lance;Eaton;195610;Internal Communication;14
6316;Chris;Duke;91392;Executive Support & Management Board;16
6317;Claudia;Edwards;154607;Key-Account-Group;7
6318;Shane;Mcgrath;72613;Sales and Marketing;1
6319;Brenda;Greene;316078;Alpha-Department;20
6320;Robin;Nelson;65974;Alpha-Department;20
6321;Dawn;Winters;50427;Key-Account-Group;7
6322;Jose;Fuentes;301544;Business Analysis;6
6323;Ruben;Stafford;352562;Customer Relationship Management;8
6324;Wyatt;Erickson;271001;Strategic Communication;18
6325;Caitlyn;Dudley;307612;Human Resources;5
6326;Alvin;Glover;326161;Research;12
6327;Suzanne;Blevins;274995;Social and Charity;13
6328;Spencer;Williams;316699;Research;12
6329;Randall;Clayton;244197;Sales and Marketing;1
6330;Candice;Stout;185231;Investigation;11
6331;Joe;Keller;263682;Diversity;9
6332;Tracey;Dunlap;87945;Investigation;11
6333;Lisa;Chung;180549;Diversity;9
6334;Chris;Werner;256106;Diversity;9
6335;Daniel;Aguirre;366146;Liberterian Relationship;19
6336;Veronica;King;110589;Diversity;9
6337;Tracie;Wilkins;245577;Cantine & Beverage Management;17
6338;Kirk;Duarte;282228;Executive Support & Management Board;16
6339;Clifford;Saunders;326936;Human Resources;5
6340;Helen;Shah;382569;Internal Communication;14
6341;Sally;Andrade;315707;Financial Services;4
6342;Martin;Dawson;53193;Alpha-Department;20
6343;Miguel;Barajas;288639;Externam Communication;15
6344;Rachel;Olsen;201451;Investigation;11
6345;Denise;Cardenas;171190;Diversity;9
6346;Jaime;Macias;149900;Cantine & Beverage Management;17
6347;Gregg;Underwood;47876;Mergers and Aquisition;2
6348;Bridget;Sheppard;289890;Research;12
6349;Christopher;Sanford;123074;Mergers and Aquisition;2
6350;Anna;Charles;224325;Distribution and Shipping;3
6351;Brady;Mata;51648;Investigation;11
